,review_id,app_id,review_text,label
0,138242198,1940340,"One of the best turn based games that has an amazing dark vibe to it. Not as table-flip inducing as the first one. Great job listening to early access feedback! Highly recommend for anyone that likes turn-based combat but looking for something with an erie twist to it. DD1 users will already know how good this is, it's even better this time!",1
0,138242184,1940340,"Only ran into one bug during my first hour of gameplay. Only had rage quit inducing bad RNG twice. Will I continue to play it? Yes. Do I recommend other people torment themselves with this game. No. Hence the not recommended, if you know what this game is, you don't give a shit about these recommendations. If you don't know what you're getting into, this game is not exactly ""fun"" in the classic sense.",0
0,138241844,1940340,"This is a sequel like no other that I've played and i love it. 
What most sequels will do is either take 95% of the original game and barely change anything about it, making those who've invested their time and love with the original title feel like there is no point in returning to an 'outdated' version, while bringing nothing truly new to the table. Maybe new graphics and balance changes that could've just been added to the first. OR the sequel tries too hard to capture the magic of the original while completely ruining the feel that it gave to the original of the series.

Red hook has done a genius way of taking the brutal unforgiving combat that MADE the original, while still giving a new experience for old and new players of the series to enjoy. 

While the first game was focused on YOU the player, reclaiming a lost town from ruin and building it up from depravity in order to conquer anything in your path. The heroes are simply *tools* in order to complete your objective. Even with those you've spent time training to the highest level, you couldn't really get attached to them because the game made you KNOW you could lose them at any point. 

The second game however really puts the spotlight on the intriguing characters of the first. Diving deep into their back stories of what made them who they are, giving each character a unique personality and REASON to care for them. Instead building up the town so that recruits wouldn't be such a burden, you focus on making each character stronger with every run, finding new character paths and items that allow you to combine different strategies between the others without being heavily punished for simply experimenting.

It does a perfect job of sticking to its root in what made the first so enjoyable while still introducing new mechanics and game-play to not only draw in new players for a brutal yet re-playable experience, but also giving the veterans of D.D. a new feel of a lovable title. 

Its nice to have a sequel to a game that doesn't make you wanna stop playing the first. Their both very different from each other but thats good. 

If you want a Hard game play this one
If you want a BRUTAL game, play the first.
Either way, the bitter taste of victory or the disgusting stench of defeat will haunt you.  :)",1
0,138241530,1940340,it's a masterpiece,1
0,138240619,1940340,"Whoever redesigned the healing system is a fucking moron. The difficulty is artificial at all points throughout because of this moronic token system and healing being capped for zero reason. Whatever these devs were smoking when they made DD2, ima need some of it.",0
0,138241053,1730250,"SUMMARY: A fun, easy-to-start, hard-to-master puzzle game where you build a landscape by aligning tiles, unlocking new buildings, and meeting challenges.  Pan'orama is a great fusion very much in the style of Dorfromantik and Islanders, that should probably be in your library if this is your jam.

Pan'orama is part of that slow-building buy enjoyable genre of ""envoronment-builder puzzles"" we've been blessed with over the years - Islanders, Dorfromantik, the Metro series, etc.  That genre could always use more entries, and Pan'orama is a worthy one.

You have a deck of environment tiles in random order - and you know the next few that are coming.  Align tiles right and you get points, and build an environment that generates more points.  Get enough points and you get buildings that will add new tiles, features, or increase scores.  As you play ""challenge"" tiles will appear that grant you more points for adding specific tile types.  How long can you keep going and what kind of wolrd will you build.

The core of the game is it's interaction - you can line up all sorts of combinations to keep going, and because you're ""thinking"" on a 2D board and about the influences of certain buildings, it adds noteable challenge.  It's never completely overwhelming, but you'll need to think now and then.  Nothing is unclear, more the interactive elements start to come together.

All of this is done in a charming presentation of chill music and nice graphics.  Be sure to zoom in on your landscape to catch all sorts of cute details!

So is the game good?  Yes, it's very good.  If you at all enjoyed any of its predecessors you'll love it.  Plus the game can go longer when you get into the zone, so it avoids some of the frustration of short, sudden failures.

If there's a flaw it's that Pan'orama feels less innovative and more a ""polishing"" of previous formulas, especially Dorfromantik.  You won't see anything new here, just what came before done very, very well.  That's no reason not to buy the game, of course.

So if you liked what you've seen in this genre, grab Pan'orama.  It's worth it.",1
0,138242627,1159690,TRAIN,1
0,138240845,1159690,[b][u][i]Spacetrain[/i][/u][/b],1
0,138242032,1230170,This is a amazing game with good potential but I have a few problems with the game. The controls are weird and frustrating instead of wasd as the camera movement controls a recommend changing the holding right click and moving with the mouse this will make the movement over all more fluent and smooth but other than that amazing game cant wait for full release!!! 9/10,1
0,138240896,1230170,one does not simply pull out a press fitted barrel with bare hands,0
0,138243732,758690,"I'm liking it, very challenging",1
0,138243153,758690,"I don`t normally post reviews but I wanted to put out a positive one to counter the negative ones a little.
I have played the prologue to this game often since it came out and looked forward to playing the full game when it was released to early access.
I bought the game with a bit of hesitation, seeing the very negative reception it got, but persevered through the pretty rough start of the campaign. And now 20+ hours in I`m loving it,  and feel as if I`ve barely scratched the surface of the games content.
Admittedly it is quite janky and a bit buggy, but if you`ve played and enjoyed games like Mon Bazou or Empyrion when that first came out, then you`ll probably get some fun out of this one.

Keep up the good work guys and keep the updates coming.",1
0,138240660,758690,for an early access game they are doing a great job enjoying playing so much recommend buying if you are ok with some minor bugs and Great dev team. they are putting patches out almost daily fixing issues and communicating with the community in the discord could not ask for a better studio to play the game with.,1
0,138240582,758690,"Yes, bugs, But I love this game. No crashes for me. I do not like the campaign. Play the tutorials and mess around with free play. Once you get the hang of it its really enjoyable.",1
0,138243487,669330,"Addictive, fun and impressive package for a beta.",1
0,138242835,669330,Fun,1
0,138243375,2369390,good very good,1
0,138243246,2369390,"Eh. I'd recommend this game at the $15 dollars I paid, but I'm doing thumbs down because it is NOT worth the full asking of $60. It's like any other farcry game, except it's slightly worse than farcry 5. Animations are wonky, gunplay is SO much worse than nearly every other FPS game out there (mw2, apex, Bf2042, counter strike, etc), too much running around with no purpose, etc. 

This game is really a time sink. Rewarding one? Meh.

It's also not very.... believable? 75% of soldiers are women (or trans women), 95% of leaders are women (or trans women), a real rebellion would not have a ratio like that, men would be doing most of the fighting. This is not sexist, this is simply stating that the environment of the game is very fictional and keeps me from getting immersed. Previous Farcry titles are fairly immersible, and this one sticks out as not.

Crafting in games is generally good. However, this game just has it as a grind and the crafting is very simplistic. Your weapons get at most, 3 attachments, and it's usually ""ammo"" , ""sight"" , ""muzzle."" - of which you have 2 or 3 choices between them and that's it. Man, it's 2023. Not 2011. The freaking crossbow on MW2 has more options for customization than every gun on this game combined. That's on top that the gun-feel sucks. Just... ubisoft is NOT good at making FPS games apart from Rainbow 6, and I hope they stop making FPS games. Stick to stuff you're good at like more games like AC Odyssey. This isn't it.

Also, WTF is up with this Ubisoft trend of selling microtransations for extra resources or guns in a full-price AAA retail game? Gross practices by a gross developer.",0
0,138243076,2369390,Bought it soon after release on Steam with a huge discount.  Only a few hours in and it is OK.,1
0,138242652,2369390,"I still need to use ubisoft connect in order to play and I can't even get achievements on steam. If you decided to add the game on steam at least add some achievements and stop forcing people to use your shit app. 
Overall, it's a great game and it's worth playing if you haven't played it yet.",1
0,138241896,2369390,"It's the same game ubisoft has been shitting out for years. Just in a new coat and with a bunch of annoying characters.
It's pretty shite.",0
0,138241836,2369390,"Of course we again dont have achievements, they are too lazy, game is bad optimized, again same attack  base kill and that is your mission like last 6 parts of this game, amazing..",0
0,138241457,2369390,"Great game that i had already bought on the Epic game store.. but now that its on steam and on sale, why not! been enjoying so far and definitely recommend Farcry 6",1
0,138241139,2369390,couldn't find the mandalorian,0
0,138241060,2369390,really fun,1
0,138241031,2369390,Cutscenes are locked to 30FPS and overall poorly optimized. Game is still fun though,0
0,138242804,1924170,"I really enjoy riding the roads of the Isle Of Man.
I think I will have a lot of fun trying to learn all the different roads and courses.
There are a lot of roads to learn. For me there is more than enough content at the moment. It will take a long time until I know enough to go full speed.

If I had one wish it would be: add Super Twins. Maybe they will add other bike classes with later dlc. 
Other than that the amount of bikes is more than enough  for me. So no hurry.

Thank to the ""open roads"" open world it is possible to just relax while driving around on the island. If I want mor speed I race in a time trial or race. 
Therefore I can enjoy the game in different moods.
Time just flies by when riding in this game.",1
0,138242330,2349830,"This game is too barebones to recommend in its current state, and what's there needs a lot of work.

The inventory system is an interesting idea, but unfortunately as implemented the game quickly turns into a mess of random effects with no clear feedback on each weapon's effectiveness.  Each character starts with a weapon that's available from the random item pool, but since that weapon is not on the grid it is not eligible for the spell card combinations.  There's no other distinction between the characters, and since weapon balance is also poorly tuned, some characters like Remilia are immediately at a significant disadvantage to fight off the swarm of fairies at the start.  This is exacerbated by XP / money pickups despawning shortly after dropping, meaning you have little time to pick them up after kiting enemies away.

Focus movement is questionable in its current form, even if it is obviously a nod to Touhou.  You don't control when your weapons activate; they fire on their own individual timers, and many weapons fire in the direction you are facing.  While Focus lets you hold aim, it slows you down significantly.  Enemies quickly start moving faster than you do regardless of Focus, so you will rarely have time to use this before your more useful weapons fire; spell cards such as Master Spark often get aimed in a random direction because you're too busy running away when it happens to activate.  Other games in this genre (like 20MTD, Touhou Library Survivors, etc) let you control when to fire your weapons which works much better with this kind of mechanic.

The UX also needs work; cannot return to main menu from the character select screen, item tooltips only visible by holding down Q while hovering over the item (why not just show the tooltip on hover?), item descriptions are vague, and I initially did not realize that using a weapon horizontally or vertically meant rotating the weapon while dragging it in the inventory grid.  Weapons are shown in game as a bunch of small icons in the corner with cooldown timers that are difficult to read at a glance.

Beyond all of that... there's just not much here to keep the player engaged.  The only stage is an open field with barely anything on it, the enemies are all generic or forgettable Touhou fare, etc.  If there are any boss enemies I did not encounter them.  There are achievements in game but they are not linked to Steam for some reason.  Money is only used to unlock characters, but as mentioned previously this makes no difference outside of the opening minutes.  Simply put you have no reason to play this more than once.

Overall, I don't see myself playing this again.  Maybe I'll check back in a few months to see if anything changed.",0
0,138242721,2240690,"StarRaver is a free to play VR social party game world.  It worked on my Index system, looked ok, played ok, sounded ok.  There are six lounges to hang out in, each with different theme, party activity and music.  There are multiple servers to login into.  You can invite friends or just try Random servers.    

CONS: Nobody is playing this. 

Maybe try this free game out.",1
0,138241071,1559600,"Loving this game, its scratching that horse girl itch I have. Beautiful art, and fun story line. Cant wait to play more!",1
0,138241023,1559600,"Played almost 4 hours so far and it's such a cute game! It's very relaxing and I love the whole vibe. I absolutely love a game that involves a lot of grinding towards stuff, you really need to keep at it to unlock more but it's great at keeping you busy. The auction side of it is a fantastic idea as I've already purchased horses with coats colours I wouldn't normally go for, so it's great for exploring new ideas. If I could add one little con I feel like it could be better at explaining how to unlock more, such as how to unlock more race courses and better horses but I assume that'll be made clear later but it would be nice to see what you're working towards. Other than that it's super fun!",1
0,138241684,2386870,"Gamemode 2 is bugged, please fix this i need to finish this game. Also it looks like im getting the wrong achievements. Im on level 5 and i only have the achievements for level 1, 2 and 3.",1
0,138243602,1277920,"Had a very rough start but the bones are in the game. The devs will have to work very hard putting the meat onto it now. In addition, they will need to be vigilant when squashing the bugs and exploits being discovered at launch. I have faith  that the devs will continue to make the game great. 

The crafting and combat are both enjoyable so far. There is a lot to learn and grind regarding professions. Seems like mix between Runescape, Tibia, and UO.",1
0,138243826,1155330,Yes!,1
0,138245591,1669000,Great Game,1
0,138245239,1669000,15 hours of my life was spent well,1
0,138245186,1669000,"The only problem with this game is its broken multiplayer. Constant desynchronization ruins the whole gaming experience - especially  ""pleasant"" when you spend half an hour in a battle only to have it desynchronized afterwards and you have to replay it all over again. It happens all the time, making it uncomfortable to play. And what kind of silly multiplayer mechanic is it that you can't even load a save? I really hope the developers fix this, as for now, playing multiplayer is simply impossible.",0
0,138244905,1669000,"Review at 16.4hr : I really like this game, i consider it like a Warhammer 3 lite version, but its a bit more than that. I like multiplayer set up being able to have multiple active online games going is cool switching back and forth. and yeah great game",1
0,138244624,1669000,good,1
0,138244050,1669000,Somewhat stripped down gameplay that lets you choose how to play,1
0,138244047,1669000,"TL;DR Hard last campaign mission killed motivation to play more.

My experience comes mostly from the campaign. The last mission was terrible. It's supposed to be 4v4+the player (4v5) but in my case it was 3v3 for the most time. The orc starts with lots of vassals that spam flying AOE mages and sends groups of 3 stacks one after another, so it's really hard to take any vassal out and defend your new cities. I've defeated him by some miracle when I yolo-ed across 1/3 of the map with 3 of my  stack while being chased by 5-6 full stacks. 2 of my AI friends were trying to defend against 1 enemy kitty, and the kitty was winning before I came to help after dealing with the orc. 1 AI from each side were AFK the whole game, my last ally was able to take out his opponent (almost lost at some point), and then went AFK for the rest of the game defending 4 of his cities with 5-6 full stacks each when NO ONE attacked him. I've played that on easy and it took me about a whole day worth of hours. Not a single other mission in this game or missions played on normal in AoW3 or Planetfall was such a drag. 

There are other things I'm not happy about, but they aren't as important. I really wasn't looking to play more after that last mission. Can't recommend right now.",0
0,138243698,1669000,Is good,1
0,138245036,2272420,"Its not bad, I like some of the ideas they got going on here, Stuff like using your your cell phone and drones brings the game more into the modern age. It does feel like it holds your hand a little less than the first game too, it covers the basics much faster and lets you loose a lot faster. I enjoy that a lot.

If I had any complaints it'd be these.

One: Layouts feel a little cramped sometimes, and it becomes a lot more about waiting for people to be out than ""sneaking around"" them. Which can be a bit of a damper when they've now added pick pocketing. You end up just sitting around a lot waiting for that golden time. Also on this thought they just have green ""out"" and red ""at home"" markers for their schedules, there's no clear dividers for the At home sections so unless you got them highlighted you wont see routine changes during a huge time block of Red, also making going waiting in your car to sleep for that routine change you're looking for a bit of guess work.

Two: The voice over for your mysterious contact is awkwardly robotic. Its inflections and where it chooses to hold on syllables or express emotion on words is all wrong. Its very jarring and it genuinely feels like they used an AI to read these lines. I hope they re-record these lines with a proper actor.

Overall I did like what I played however and can't wait to dig into the full game proper.",1
0,138243252,1566200,the greasy lettuce will never make it past act 1,1
0,138243632,1494420,filled with unsubtle nazi imagery and the pathing is ridiculously bad. the harvesters literally don't work.,0
0,138243657,1179580,I-frames on the roll you get glowing animation when you roll through an attack it's kinda cool and feels good. The first boss was kinda dumb because you don't really have the skill tree yet with the parry and block and your stamina is crap and everything is literally tied to your stamina so you need to upgrade that before the game turns over. The First Boss tho I just spammed the slingshot because honestly close range was kinda irritating I just really didn't have anything to fight it with. The heavy attack the combo XXY or something was so slow and he'd interrupt it every time so I just spammed the arrows. Tbh I reallly wasn't that interested in the plot there is like some zelda-ish puzzles in there but it doesn't seem like anything your average fifth grader can't solve. Give it a go see if you like it.,1
0,138243602,1277920,"Had a very rough start but the bones are in the game. The devs will have to work very hard putting the meat onto it now. In addition, they will need to be vigilant when squashing the bugs and exploits being discovered at launch. I have faith  that the devs will continue to make the game great. 

The crafting and combat are both enjoyable so far. There is a lot to learn and grind regarding professions. Seems like mix between Runescape, Tibia, and UO.",1
0,138243826,1155330,Yes!,1
0,138245591,1669000,Great Game,1
0,138245239,1669000,15 hours of my life was spent well,1
0,138245186,1669000,"The only problem with this game is its broken multiplayer. Constant desynchronization ruins the whole gaming experience - especially  ""pleasant"" when you spend half an hour in a battle only to have it desynchronized afterwards and you have to replay it all over again. It happens all the time, making it uncomfortable to play. And what kind of silly multiplayer mechanic is it that you can't even load a save? I really hope the developers fix this, as for now, playing multiplayer is simply impossible.",0
0,138244905,1669000,"Review at 16.4hr : I really like this game, i consider it like a Warhammer 3 lite version, but its a bit more than that. I like multiplayer set up being able to have multiple active online games going is cool switching back and forth. and yeah great game",1
0,138244624,1669000,good,1
0,138244050,1669000,Somewhat stripped down gameplay that lets you choose how to play,1
0,138244047,1669000,"TL;DR Hard last campaign mission killed motivation to play more.

My experience comes mostly from the campaign. The last mission was terrible. It's supposed to be 4v4+the player (4v5) but in my case it was 3v3 for the most time. The orc starts with lots of vassals that spam flying AOE mages and sends groups of 3 stacks one after another, so it's really hard to take any vassal out and defend your new cities. I've defeated him by some miracle when I yolo-ed across 1/3 of the map with 3 of my  stack while being chased by 5-6 full stacks. 2 of my AI friends were trying to defend against 1 enemy kitty, and the kitty was winning before I came to help after dealing with the orc. 1 AI from each side were AFK the whole game, my last ally was able to take out his opponent (almost lost at some point), and then went AFK for the rest of the game defending 4 of his cities with 5-6 full stacks each when NO ONE attacked him. I've played that on easy and it took me about a whole day worth of hours. Not a single other mission in this game or missions played on normal in AoW3 or Planetfall was such a drag. 

There are other things I'm not happy about, but they aren't as important. I really wasn't looking to play more after that last mission. Can't recommend right now.",0
0,138243698,1669000,Is good,1
0,138245036,2272420,"Its not bad, I like some of the ideas they got going on here, Stuff like using your your cell phone and drones brings the game more into the modern age. It does feel like it holds your hand a little less than the first game too, it covers the basics much faster and lets you loose a lot faster. I enjoy that a lot.

If I had any complaints it'd be these.

One: Layouts feel a little cramped sometimes, and it becomes a lot more about waiting for people to be out than ""sneaking around"" them. Which can be a bit of a damper when they've now added pick pocketing. You end up just sitting around a lot waiting for that golden time. Also on this thought they just have green ""out"" and red ""at home"" markers for their schedules, there's no clear dividers for the At home sections so unless you got them highlighted you wont see routine changes during a huge time block of Red, also making going waiting in your car to sleep for that routine change you're looking for a bit of guess work.

Two: The voice over for your mysterious contact is awkwardly robotic. Its inflections and where it chooses to hold on syllables or express emotion on words is all wrong. Its very jarring and it genuinely feels like they used an AI to read these lines. I hope they re-record these lines with a proper actor.

Overall I did like what I played however and can't wait to dig into the full game proper.",1
0,138243252,1566200,the greasy lettuce will never make it past act 1,1
0,138243632,1494420,filled with unsubtle nazi imagery and the pathing is ridiculously bad. the harvesters literally don't work.,0
0,138243657,1179580,I-frames on the roll you get glowing animation when you roll through an attack it's kinda cool and feels good. The first boss was kinda dumb because you don't really have the skill tree yet with the parry and block and your stamina is crap and everything is literally tied to your stamina so you need to upgrade that before the game turns over. The First Boss tho I just spammed the slingshot because honestly close range was kinda irritating I just really didn't have anything to fight it with. The heavy attack the combo XXY or something was so slow and he'd interrupt it every time so I just spammed the arrows. Tbh I reallly wasn't that interested in the plot there is like some zelda-ish puzzles in there but it doesn't seem like anything your average fifth grader can't solve. Give it a go see if you like it.,1
0,138244429,2311190,its so good,1
0,138246007,1742020,nerf aki,0
0,138245511,1742020,"As a free fighting game, I do see the potential and fun in Idol Showdown. While this game might be unpolished, it is not trying to take it self seriously. Moreover, as a non-hololive fan, I do see the fun and appeal of this game.",1
0,138245342,1742020,The game for those with no cash and no lovers.,1
0,138244338,1742020,is good game by bestest dev team.,1
0,138243692,1742020,Fucking shocked that a game this high quality is free,1
0,138243651,1557990,"It's so fun to be a blackout goblin running around flicking switches so I can make a billion medkits. Also, my game crashed cuz I got blown up with 7 sticks of dynamite at the same time",1
0,138245625,2350000,"fun addition to the genre. Bosses have some mechanics, player has an activated ability.  If you like these bullet hell games this one scratches the itch.",1
0,138246157,1940340,"This is exactly what I wanted out of a Darkest Dungeon sequel. The same tense, high-impact combat on top of a new system of choices and a new mode of progression. The added roguelike elements are a straight upgrade to the game, reducing the frustration of losing a hero you'd been leveling and tailoring for hours while still making every run feel important.",1
0,138245759,1940340,"I really wanted to like this game, but I just cannot make myself play it anymore even though I was super hyped about the release.",0
0,138245241,1940340,"Really wasted money. If you like DD1 - never buy this... ""DD""",0
0,138245011,1940340,"It's more Darkest and less Dungeon.

It feels like an overhaul of DD1 rather than a sequel. They put more emphasis on the Roguelite aspects where they tighten the restrictions on skills (looks at healing skills) to put more pressure on the players on an already RNG-heavy game. 

Would I trade trade travel healing for the old spamming my heals mechanic? gods yes!!

Now, taking my DD1 glasses off. It's actually a very decent game. The permanent buffs would give you the impression that you can eventually snowball the stages.. but RNGesus says no [insert the stands in your way and stops you meme' here].

The Good:
-Graphics. The mix between 2D and 3D is done beautifully.
-Biomes? Environments? the supposed Dungeons in Darkest DUNGEON?. They've strayed away from dark dank caves to fully ""open"" environments where they all looked unique and not just a cave with corals or a cave with tree roots or a cave with ruins.
-Relationships. It's either we help together because we're about to die anyway, or kill each other because we're about to die anyway.
-Enemy variety.. (debatable)
-Flapjacks. Everybody like flapjacks!!

The Bad:
-Lair Bosses. These feels like they are supposed to be the ""final destination"" for the stages but they are too overtuned and the devs were like.. ""hmm.. these are too OP, the players would not be able to proceed to the next stages and wipe immediately so let's make them ""optional"" ..until chapter 2 hehehe""
-Locking new Biomes/Environments on new chapters. I'm only on Chapter 2 (Lung Boss.. yep) and I'm already sick of the Sprawl and the Tangle.
-Skill Cooldowns. Some have them, most don't.. why exactly?
-Limited Use Skills. Again, why? ""..to add difficulty duh"" yeah, artificial. I'm already fighting RNG, give me a break!!
-Skills with cooldowns AND limited uses. BRUH!!
-The Mountain.. at least make it THE DUNGEON even if it's like a single prison cell at the end.

All in all, this feels like the direction they want to make in terms of gameplay for sequels(the real ones) and I don't really mind it. I like that they took this risk early. DD1 was good but if DD2 was the same then why not just make an expansion.",1
0,138244581,1940340,"Overall, the game just misses the mark. My biggest complaint is how the relationship mechanic. Though you can try to get your team amicable with one another, it seems inevitable that your team will end up hating each other. Granted, at the time of this post, I've only played for about 15 hours... but I have never managed to establish a positive relationship among ANY team members. This feels unfair, and makes me want to not play the game. Until this, and a few other mechanics are cleaned up a bit, I cannot recommended this game.",0
0,138244526,1940340,,1
0,138244279,1940340,"The game is good, i've only started it for 2 days, and i'm already addicted :)

I know there is a lot of talk about ""this is not DD1, it's completely different, they've ruined it, etc"". In my opinion this is an improvement in a direction i personally like. It feels indeed less punishing, and progression is done in different ways, but i feel this is a better overall mechanic. People just like to complain because ""it's different""... if you wanted it to be the same but just different mob skins, just mod the 1st one and HF.

Overall - Graphics are really nice, i love the art style and animations, the sound is great, i've met no bugs so far, and it seems to require a long time to finish since i've only almost finished the 2nd chapter out of 5 in ~12 hrs of gameplay.",1
0,138244079,1940340,"On paper, I should have loved Darkest Dungeon 1, but for some reason, the style didn't really click for me and I found myself going to play other things. Darkest Dungeon 2 does work for me. It retains 70% of the identity of the first, but changes the gameplay loop into the roguelike format that, while common, is executed very well. It is a different game, a different experience, and a good sequel.

Some are saying it is not a true sequel to the first one, but I think it is. Instead of making a game in the same style as the first, they have made it a continuation of their mechanics they built in the first and making you have to experience it in a different format requiring different approaches. They took a risk by not repeating exactly what they did for the first and naturally some fans will be disappointed.

Ultimately, the game feels great, looks stellar, and is a good experience. Fans of the first should still enjoy this and those who didn't care for the first may find that they love this new approach.",1
0,138244818,1606350,Brilliant.,1
0,138245804,1730250,"The video game equivalent of deep breathing and meditation, at least for me. Love the graphics, the music, the shooting star-like points, all of it. Can't wait to see what else they bring into it (accomplishments, etc.) Well worth the money, bravo.",1
0,138244269,2369410,"Lotte is an excellent, short game that showcases some innovative platforming ideas! 
A worth while experience that is short in length but will stick with you beyond the playtime. I highly recommend spending the small amount to support a small indie creator and try it out for yourself.",1
0,138244275,1159690,"I love this game, very fun. Have had almost no issues with it aswell. 
its like raft but on a train.. in space? or somewhere but anyways if you like raft you'll like this game. also the music is amazing",1
0,138243414,1159690,"Assets: C+
Level design: C-
Gameplay mechanics: B
Enemy AI: D
Bugs: Nothing critical, completely playable
Can cause nausea: No

Btw game is OK Better than most UE4-made games. So I reccomend, but 
watch some gameplay on Youtube before you buy.",1
0,138243446,2027560,"Valkyrie Champions is a terrible game. You can't do much. The best early game gear is literally the level 1 gear that shoots behind you, if you level it up you cant kite enemies and they instantly kill you. Game design is literal trash. Sound design is trash. The stage system is trash. Pretty much one of worst games I've ever played.

But... why am i recommending this garbage dump?

Simple. The developers Valorware also make the insanely good 11/10 rpg 9th Dawn. I bought this game so the developers could have some money to develop the next 9th Dawn game. That's why I recommend buying this piece of trash. Just think of it as a one time patreon donation for the devs to make another 9th Dawn. 

These developers are one of the only ones that make real mobile rpg games through the 9th Dawn series. They deserve this $5 and much more for that. So yes I will happily throw money at their face. 

Also, if you're reading this, do yourself a favour and go get the latest 9th Dawn. You can even get it on your phone. If you like it, you can come back here and throw some money at the devs so hopefully they get some motivation to make the good stuff.

If any devs are reading this, please make more 9th Dawn games. But give it a different name instead of 9th Dawn 4, call it something like, 'Chronicles of the Abyssal' 'Heavens Tales' 'Chronicles of Tarnished' -or something Final Fantasy / Nintendo JRPG style. That way you can do a lot more marketing for it and even release it on the switch.",1
0,138244472,1230170,i enjoyed it but some parts are just boring,1
0,138246359,758690,boring trash,0
0,138245599,758690,Like others have said. Good potential But so flawed at its current state. Not much has changed since Pre-EA. So wondering whats been worked on? Maybe just their mobile game....,0
0,138246645,669330,gud geme,1
0,138246600,2369390,amazing game and graphics,1
0,138246535,2369390,I do believe they rushed the game too quick making it but i only recommend getting it  once the discount kicks in! Then yes i recommend this game!  [Also fc5 is even way better than this game],1
0,138246286,2369390,"$15 is the right price for this game. I have played all of the Far Cry games and I know they are the best average games out there. Nothing revolutionary, nothing award winning, but I always find some level of fun among all the non-sense.",1
0,138246218,2369390,"Love Far Cry.
Dislike Ubisoft.



",1
0,138245828,2369390,ezzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1
0,138245650,2369390,When Steam Achievements,1
0,138245614,2369390,"The only thing what I dont like about this game is that the cutscenes are locked in 30fps.
Everything else is good, If you liked previous farcry games you will like this one too.
",1
0,138245214,2369390,this game sucks!,0
0,138245199,2369390,"Game is awful, ADHD fever dream. Characters and dialogue are generic and cringe. Waste of your money and time.
When you continue to water down and dumb down a series for like 8 games in a row all that is left is intolerable mobile game wank. 
I love this series, but I absolutely hate how it's been handled. It could be special, and it's treated like one size fits all fast food junk.
In the first hour I had a full loadout, two special weapons, a companion, had to follow about 6 NPCs at walking speed, and already did the fucking Skrillex flamethrower mission for the 10th time. This game is made for god damned goldfish. 
You don't get this time back, don't buy or even play Ubisoft games.",0
0,138245171,2369390,"Gustavo ""Gus"" Fring, mockingly referred to as The Chicken Man, is a Chilean-American restaurant entrepreneur and major narcotics distributor who primarily worked in Albuquerque, New Mexico. Originally collaborating with the Mexican drug cartel to distribute cartel cocaine, Gus eliminated his dependence on the cartel and began distributing methamphetamine himself, and eventually became the kingpin of his solo drug empire, which was the most successful drug operation in United States history until his former employee Walter White surpassed it with his own drug empire.",1
0,138244364,1960830,"Big fan of Rem--I mean Hanako. But seriously, she's perfect. I'm sure the rest of the VN will be great too but my god her [spoiler]swimsuit[/spoiler] CG immediately activated 100% of my neurons.",1
0,138245902,1559600,"I've been following this game for a while, and I immediately downloaded the demo when it released. I had so much fun, and when I found out it was to be released sooner than I had expected, I was super excited. When it finally did release I bought it right away and have been obsessed with playing it. From the story, to the character designs, everything is just amazing. Not to mention, multiple features have me fixated on this game. As a lover of equestrian games mixed with farming, being able to grow crops as well as breed my horses makes me love it even more. I definitely recommend this game for anyone in need of a new horse game to play!",1
0,138245152,2381160,"It takes about 45 minutes to play through. I just recently started playing Pathfinder 2nd edition (PF2e) but have played plenty of table top role-playing games (TTRPG) and computer role-playing games (CRPG) so I understand the rules and how to play. For those new to PF2e, I recommend the easy or medium difficulties. I played through it on hard and had a good time. The story is good and is what you'd expect from a TTRPG one-shot (a game that can be finished in one session). The combat was thought-provoking and really made use of the battle system of PF2e for both the AI and your characters. The hints the characters give through dialog before the fights was clever, great addition! Overall, give it a go. It'll scratch the itch and is a great introduction to the basic combat rules of PF2e. To the developer - great job!",1
0,138245381,2159650,very fun game,1
0,138244339,1882750,"
Its great!",1
0,138247473,1277920,I love it.,1
0,138247433,1277920,"I am enjoying the game, the bad reviews are due to the bad performance of server on day one. I would suggest checking it out. The server is still having some little lags here and there, but appears to be getting better.",1
0,138247041,1155330,I had a lot of fun with what I played.,1
0,138249071,1669000,"Very fun. It's a great mix of character building rpg progression with ""simple to play hard to master"" rts mechanics for armies. Plus is just looks beautiful.",1
0,138248468,1669000,"30 dollar game at best, not even half as good as AoW 3. Wait for it on sell",0
0,138248464,1669000,"They tweaked the formula more than some might like but oh boy do I enjoy what they've done. AoW3 is was the best game of this type imo and now this new instalment as change enough things to make the joy of discovering it feel fresh. Is it better than his predecessor, time will tell but I would say that the quality of his content feels better than vanilla 3. I'm really eager to see what the dlcs will bring and I will continue enjoying making new factions in the meantime",1
0,138247996,1669000,"Pretty chill game. There is lots of complexity decision making involved in almost every aspect, despite that it dint seem overwhelming as a beginner.",1
0,138246961,1669000,I made a colony of underground Marauding Moles!!,1
